MOD04_3K.A2021001.0230.061.2021268052153.hdf,6773162,/archive/allData/61/MOD04_3K/2021/001/MOD04_3K.A2021001.0230.061.2021268052153.hdf,112.460837436854,136.478761955778,131.171064993509,109.842644444329,31.711036098015,28.2275739020354,10.4750941396468,13.4398067668089
MOD04_3K.A2021001.0410.061.2021268052254.hdf,15540633,/archive/allData/61/MOD04_3K/2021/001/MOD04_3K.A2021001.0410.061.2021268052254.hdf,87.2104689402331,110.329259922784,105.441419020669,84.4069240933511,27.6874350537208,24.3347559272206,6.59922252820284,9.5546163521631
MOD04_3K.A2021002.0315.061.2021268053059.hdf,8027284,/archive/allData/61/MOD04_3K/2021/002/MOD04_3K.A2021002.0315.061.2021268053059.hdf,100.793492446007,123.487854089742,118.7991085185,97.8735588072326,25.3737358693503,22.0751168589379,4.30585839442365,7.26130346065415
MOD04_3K.A2021003.0355.061.2021268053607.hdf,8306180,/archive/allData/61/MOD04_3K/2021/003/MOD04_3K.A2021003.0355.061.2021268053607.hdf,91.4657469570073,116.974471928141,111.047306478927,89.1348943464251,37.0661479308442,33.3877165195605,15.8380027388768,18.8582142391911
MOD04_3K.A2021003.0400.061.2021268053650.hdf,10398750,/archive/allData/61/MOD04_3K/2021/003/MOD04_3K.A2021003.0400.061.2021268053650.hdf,89.031638417333,110.803657086723,106.575280919534,85.7912353672313,19.1384634471986,15.960087966539,-1.88497915617246,1.09229371314203
MOD04_3K.A2021001.0230.061.2021268052153.hdf,6773162,/archive/allData/61/MOD04_3K/2021/001/MOD04_3K.A2021001.0230.061.2021268052153.hdf,112.460837436854,136.478761955778,131.171064993509,109.842644444329,31.711036098015,28.2275739020354,10.4750941396468,13.4398067668089
MOD04_3K.A2021002.0310.061.2021268052814.hdf,9216359,/archive/allData/61/MOD04_3K/2021/002/MOD04_3K.A2021002.0310.061.2021268052814.hdf,102.962405368009,130.686398051024,123.785684607223,100.965457816913,43.3061508289115,39.3099489453352,21.9368895600935,25.0496349856191
MOD04_3K.A2021002.0315.061.2021268053059.hdf,8027284,/archive/allData/61/MOD04_3K/2021/002/MOD04_3K.A2021002.0315.061.2021268053059.hdf,100.793492446007,123.487854089742,118.7991085185,97.8735588072326,25.3737358693503,22.0751168589379,4.30585839442365,7.26130346065415
MOD04_3K.A2021003.0215.061.2021268053753.hdf,10567649,/archive/allData/61/MOD04_3K/2021/003/MOD04_3K.A2021003.0215.061.2021268053753.hdf,116.61034486393,143.495962722193,136.975612539214,114.494365223758,41.0868851642191,37.2107516196102,19.768369701624,22.8398496240656
MOD04_3K.A2021003.0220.061.2021268053450.hdf,6907327,/archive/allData/61/MOD04_3K/2021/003/MOD04_3K.A2021003.0220.061.2021268053450.hdf,114.374859999337,136.695644577689,132.183406649169,111.34152707881,23.1535648284361,19.9007811644449,2.10093137267461,5.0562919800735
MOD04_3K.A2021001.0225.061.2021268052126.hdf,7636934,/archive/allData/61/MOD04_3K/2021/001/MOD04_3K.A2021001.0225.061.2021268052126.hdf,114.201331128089,145.073780410854,136.831313281635,112.631458596062,49.626466771855,45.1986736146624,28.07019100554,31.3434739939073
MOD04_3K.A2021001.0230.061.2021268052153.hdf,6773162,/archive/allData/61/MOD04_3K/2021/001/MOD04_3K.A2021001.0230.061.2021268052153.hdf,112.460837436854,136.478761955778,131.171064993509,109.842644444329,31.711036098015,28.2275739020354,10.4750941396468,13.4398067668089
MOD04_3K.A2021002.0310.061.2021268052814.hdf,9216359,/archive/allData/61/MOD04_3K/2021/002/MOD04_3K.A2021002.0310.061.2021268052814.hdf,102.962405368009,130.686398051024,123.785684607223,100.965457816913,43.3061508289115,39.3099489453352,21.9368895600935,25.0496349856191
MOD04_3K.A2021003.0215.061.2021268053753.hdf,10567649,/archive/allData/61/MOD04_3K/2021/003/MOD04_3K.A2021003.0215.061.2021268053753.hdf,116.61034486393,143.495962722193,136.975612539214,114.494365223758,41.0868851642191,37.2107516196102,19.768369701624,22.8398496240656
MOD04_3K.A2021001.0220.061.2021268051949.hdf,3512627,/archive/allData/61/MOD04_3K/2021/001/MOD04_3K.A2021001.0220.061.2021268051949.hdf,113.791313594676,161.557270824283,145.577243207802,114.556377900222,67.4530473770317,60.650500081335,44.9732435314844,49.1727994625278
MOD04_3K.A2021001.0225.061.2021268052126.hdf,7636934,/archive/allData/61/MOD04_3K/2021/001/MOD04_3K.A2021001.0225.061.2021268052126.hdf,114.201331128089,145.073780410854,136.831313281635,112.631458596062,49.626466771855,45.1986736146624,28.07019100554,31.3434739939073
