id,metadataid,satelliteid,sensorid,productid,imagingmode,sceneid,productlevel,cloudpercent,scenetime,strip,orbit,imagegsd,dataarchivedir,geom,satellitetype,sublevel,browsefilelocation,thumbfilelocation,satellite_sensor,stationlongi1,stationlati1,stationheigh1,starttime,endtime,rollsatelliteangle,pitchsatelliteangle,productname,bandsid,datasetid,orbitaccuracy,subsensorlist,areaname
53059d3c-6f14-a7ac-041d-178b59318bd5,GF1B-PMS-LEVEL1A-1228142174,GF1B,PMS,1228142174,,790778,1,11,2022-05-21,133330,22310,8.0,/ARCHIVE/GF1B/Product/LEVEL1A/PMS/20220521/GF1B_PMS_E123.3_N34.1_20220521_L1A1228142174.tar.gz,"POLYGON((123.050272 34.579964,123.814526 34.425154,123.631103 33.814182,122.872217 33.968167,123.050272 34.579964))",GX,LEVEL1A,/ARCHIVE/GF1B/Product/LEVEL1A/PMS/20220521/GF1B_PMS_E123.3_N34.1_20220521_L1A1228142174.jpg,/ARCHIVE/GF1B/Product/LEVEL1A/PMS/20220521/GF1B_PMS_E123.3_N34.1_20220521_L1A1228142174_thumb.jpg,GF1B_PMS,,,,2022-05-21T02:54:08.000+0000,2022-05-21T02:54:18.000+0000,15.462369,-0.039983,,,,,,
51f3fe74-517a-e227-ba71-cc0f4e56c03c,GF1B-PMS-LEVEL1A-1228129891,GF1B,PMS,1228129891,,778228,1,0,2022-04-22,132895,21882,8.0,/ARCHIVE/GF1B/Product/LEVEL1A/PMS/20220422/GF1B_PMS_E123.1_N34.1_20220422_L1A1228129891.tar.gz,"POLYGON((122.853839 34.48114,123.559949 34.349375,123.396759 33.755689,122.695593 33.886985,122.853839 34.48114))",GX,LEVEL1A,/ARCHIVE/GF1B/Product/LEVEL1A/PMS/20220422/GF1B_PMS_E123.1_N34.1_20220422_L1A1228129891.jpg,/ARCHIVE/GF1B/Product/LEVEL1A/PMS/20220422/GF1B_PMS_E123.1_N34.1_20220422_L1A1228129891_thumb.jpg,GF1B_PMS,,,,2022-04-22T02:47:53.000+0000,2022-04-22T02:48:03.000+0000,0.036896,-0.023948,,,,,,
4f2a5d80-4891-972c-cc15-aed3e5cbc90a,GF1B-PMS-LEVEL1A-1228112246,GF1B,PMS,1228112246,,760563,1,25,2022-03-12,132276,21277,8.0,/ARCHIVE/GF1B/Product/LEVEL1A/PMS/20220312/GF1B_PMS_E123.1_N34.1_20220312_L1A1228112246.tar.gz,"POLYGON((122.875777 34.484041,123.586565 34.351361,123.422193 33.754046,122.716364 33.886257,122.875777 34.484041))",GX,LEVEL1A,/ARCHIVE/GF1B/Product/LEVEL1A/PMS/20220312/GF1B_PMS_E123.1_N34.1_20220312_L1A1228112246.jpg,/ARCHIVE/GF1B/Product/LEVEL1A/PMS/20220312/GF1B_PMS_E123.1_N34.1_20220312_L1A1228112246_thumb.jpg,GF1B_PMS,,,,2022-03-12T02:48:54.000+0000,2022-03-12T02:49:04.000+0000,0.030648,-0.021096,,,,,,
0a875401-d7cd-090f-b08f-09266bdb15ce,GF1B-PMS-LEVEL1A-1228079757,GF1B,PMS,1228079757,,727822,1,4,2021-12-28,131135,20185,8.0,/ARCHIVE/GF1B/Product/LEVEL1A/PMS/20211228/GF1B_PMS_E123.2_N34.1_20211228_L1A1228079757.tar.gz,"POLYGON((122.855014 34.433339,123.586725 34.3066,123.429938 33.704427,122.703467 33.830828,122.855014 34.433339))",GX,LEVEL1A,/ARCHIVE/GF1B/Product/LEVEL1A/PMS/20211228/GF1B_PMS_E123.2_N34.1_20211228_L1A1228079757.jpg,/ARCHIVE/GF1B/Product/LEVEL1A/PMS/20211228/GF1B_PMS_E123.2_N34.1_20211228_L1A1228079757_thumb.jpg,GF1B_PMS,,,,2021-12-28T02:45:52.000+0000,2021-12-28T02:46:02.000+0000,-9.373896,-0.016648,,,,,,
fb4092fe-b439-939b-24a4-c6124302bcba,GF1B-PMS-LEVEL1A-1228076149,GF1B,PMS,1228076149,,724255,1,0,2021-12-20,131001,20067,8.0,/ARCHIVE/GF1B/Product/LEVEL1A/PMS/20211220/GF1B_PMS_E123.1_N34.1_20211220_L1A1228076149.tar.gz,"POLYGON((122.864517 34.48348,123.572942 34.35121,123.409005 33.755599,122.705559 33.8874,122.864517 34.48348))",GX,LEVEL1A,/ARCHIVE/GF1B/Product/LEVEL1A/PMS/20211220/GF1B_PMS_E123.1_N34.1_20211220_L1A1228076149.jpg,/ARCHIVE/GF1B/Product/LEVEL1A/PMS/20211220/GF1B_PMS_E123.1_N34.1_20211220_L1A1228076149_thumb.jpg,GF1B_PMS,,,,2021-12-20T02:50:48.000+0000,2021-12-20T02:50:58.000+0000,0.026763,-0.015325,,,,,,
1bf15cd2-4fc2-a2ce-3ab2-fa71b26e1490,GF1B-PMS-LEVEL1A-1228021319,GF1B,PMS,1228021319,,669994,1,1,2021-08-19,129190,18252,0.0,/ARCHIVE/GF1B/Product/LEVEL1A/PMS/20210819/GF1B_PMS_E123.2_N34.1_20210819_L1A1228021319.tar.gz,"POLYGON((122.916098 34.48693,123.626213 34.35402,123.461522 33.756932,122.756394 33.889367,122.916098 34.48693))",GX,LEVEL1A,/ARCHIVE/GF1B/Product/LEVEL1A/PMS/20210819/GF1B_PMS_E123.2_N34.1_20210819_L1A1228021319.jpg,/ARCHIVE/GF1B/Product/LEVEL1A/PMS/20210819/GF1B_PMS_E123.2_N34.1_20210819_L1A1228021319_thumb.jpg,GF1B_PMS,,,,2021-08-19T02:52:44.000+0000,2021-08-19T02:52:54.000+0000,0.045077,0.010097,,,,,,
deb30e72-05b5-3d35-4504-5ad11c622d90,GF1B-PMS-LEVEL1A-1227983738,GF1B,PMS,1227983738,,632304,1,0,2021-05-29,127981,17042,0.0,/ARCHIVE/GF1B/Product/LEVEL1A/PMS/20210529/GF1B_PMS_E123.2_N34.1_20210529_L1A1227983738.tar.gz,"POLYGON((122.880807 34.479186,123.585848 34.347189,123.422489 33.754558,122.722365 33.886087,122.880807 34.479186))",GX,LEVEL1A,/ARCHIVE/GF1B/Product/LEVEL1A/PMS/20210529/GF1B_PMS_E123.2_N34.1_20210529_L1A1227983738.jpg,/ARCHIVE/GF1B/Product/LEVEL1A/PMS/20210529/GF1B_PMS_E123.2_N34.1_20210529_L1A1227983738_thumb.jpg,GF1B_PMS,,,,2021-05-29T02:53:55.000+0000,2021-05-29T02:54:05.000+0000,0.043161,-0.040745,,,,,,
5028c633-5cb6-73ed-f3bc-d03551da9ffa,GF1B-PMS-LEVEL1A-1228141253,GF1B,PMS,1228141253,,789931,1,52,2022-05-19,133298,22281,8.0,/ARCHIVE/GF1B/Product/LEVEL1A/PMS/20220519/GF1B_PMS_E108.3_N31.9_20220519_L1A1228141253.tar.gz,"POLYGON((107.987928 32.251826,108.673558 32.122243,108.517325 31.530493,107.836054 31.659675,107.987928 32.251826))",GX,LEVEL1A,/ARCHIVE/GF1B/Product/LEVEL1A/PMS/20220519/GF1B_PMS_E108.3_N31.9_20220519_L1A1228141253.jpg,/ARCHIVE/GF1B/Product/LEVEL1A/PMS/20220519/GF1B_PMS_E108.3_N31.9_20220519_L1A1228141253_thumb.jpg,GF1B_PMS,,,,2022-05-19T03:44:52.000+0000,2022-05-19T03:45:02.000+0000,0.042451,-0.04451,,,,,,
ad4f89fc-5fe6-f092-eebd-68d40d639962,GF1B-PMS-LEVEL1A-1228141293,GF1B,PMS,1228141293,,789930,1,30,2022-05-19,133298,22281,8.0,/ARCHIVE/GF1B/Product/LEVEL1A/PMS/20220519/GF1B_PMS_E108.4_N32.4_20220519_L1A1228141293.tar.gz,"POLYGON((108.132358 32.808606,108.821684 32.678735,108.664036 32.087359,107.979185 32.21682,108.132358 32.808606))",GX,LEVEL1A,/ARCHIVE/GF1B/Product/LEVEL1A/PMS/20220519/GF1B_PMS_E108.4_N32.4_20220519_L1A1228141293.jpg,/ARCHIVE/GF1B/Product/LEVEL1A/PMS/20220519/GF1B_PMS_E108.4_N32.4_20220519_L1A1228141293_thumb.jpg,GF1B_PMS,,,,2022-05-19T03:44:43.000+0000,2022-05-19T03:44:53.000+0000,0.042331,-0.044485,,,,,,
3568c61c-98a6-699d-b794-06d9b27e8be8,GF1B-PMS-LEVEL1A-1228136480,GF1B,PMS,1228136480,,784928,1,1,2022-05-07,133123,22104,8.0,/ARCHIVE/GF1B/Product/LEVEL1A/PMS/20220507/GF1B_PMS_E105.9_N29.7_20220507_L1A1228136480.tar.gz,"POLYGON((105.658367 30.02526,106.32858 29.897049,106.177681 29.304806,105.511396 29.432667,105.658367 30.02526))",GX,LEVEL1A,/ARCHIVE/GF1B/Product/LEVEL1A/PMS/20220507/GF1B_PMS_E105.9_N29.7_20220507_L1A1228136480.jpg,/ARCHIVE/GF1B/Product/LEVEL1A/PMS/20220507/GF1B_PMS_E105.9_N29.7_20220507_L1A1228136480_thumb.jpg,GF1B_PMS,,,,2022-05-07T03:52:53.000+0000,2022-05-07T03:53:02.000+0000,0.040508,-0.028265,,,,,,
6f8f86e9-1c6a-fd8b-b635-360c4a20ad36,GF1B-PMS-LEVEL1A-1228136485,GF1B,PMS,1228136485,,784923,1,11,2022-05-07,133123,22104,8.0,/ARCHIVE/GF1B/Product/LEVEL1A/PMS/20220507/GF1B_PMS_E106.6_N32.4_20220507_L1A1228136485.tar.gz,"POLYGON((106.367142 32.809794,107.056977 32.679831,106.899489 32.089117,106.214149 32.218662,106.367142 32.809794))",GX,LEVEL1A,/ARCHIVE/GF1B/Product/LEVEL1A/PMS/20220507/GF1B_PMS_E106.6_N32.4_20220507_L1A1228136485.jpg,/ARCHIVE/GF1B/Product/LEVEL1A/PMS/20220507/GF1B_PMS_E106.6_N32.4_20220507_L1A1228136485_thumb.jpg,GF1B_PMS,,,,2022-05-07T03:52:07.000+0000,2022-05-07T03:52:17.000+0000,0.040264,-0.028307,,,,,,
9c30a6fa-fa0e-3475-8137-2d76e73106e7,GF1B-PMS-LEVEL1A-1228136449,GF1B,PMS,1228136449,,784924,1,1,2022-05-07,133123,22104,8.0,/ARCHIVE/GF1B/Product/LEVEL1A/PMS/20220507/GF1B_PMS_E106.5_N31.9_20220507_L1A1228136449.tar.gz,"POLYGON((106.223024 32.253216,106.908684 32.123635,106.752578 31.532589,106.071294 31.661766,106.223024 32.253216))",GX,LEVEL1A,/ARCHIVE/GF1B/Product/LEVEL1A/PMS/20220507/GF1B_PMS_E106.5_N31.9_20220507_L1A1228136449.jpg,/ARCHIVE/GF1B/Product/LEVEL1A/PMS/20220507/GF1B_PMS_E106.5_N31.9_20220507_L1A1228136449_thumb.jpg,GF1B_PMS,,,,2022-05-07T03:52:16.000+0000,2022-05-07T03:52:26.000+0000,0.040376,-0.028415,,,,,,
9e0944e0-0b5a-34c4-f178-3caa0aba178c,GF1B-PMS-LEVEL1A-1228136491,GF1B,PMS,1228136491,,784927,1,1,2022-05-07,133123,22104,8.0,/ARCHIVE/GF1B/Product/LEVEL1A/PMS/20220507/GF1B_PMS_E106.1_N30.2_20220507_L1A1228136491.tar.gz,"POLYGON((105.797766 30.582399,106.471747 30.45385,106.319573 29.861911,105.649629 29.990094,105.797766 30.582399))",GX,LEVEL1A,/ARCHIVE/GF1B/Product/LEVEL1A/PMS/20220507/GF1B_PMS_E106.1_N30.2_20220507_L1A1228136491.jpg,/ARCHIVE/GF1B/Product/LEVEL1A/PMS/20220507/GF1B_PMS_E106.1_N30.2_20220507_L1A1228136491_thumb.jpg,GF1B_PMS,,,,2022-05-07T03:52:44.000+0000,2022-05-07T03:52:53.000+0000,0.040448,-0.028182,,,,,,
a939580e-2a5c-ec77-c01e-a2c0995ef4b8,GF1B-PMS-LEVEL1A-1228136492,GF1B,PMS,1228136492,,784925,1,1,2022-05-07,133123,22104,8.0,/ARCHIVE/GF1B/Product/LEVEL1A/PMS/20220507/GF1B_PMS_E106.3_N31.3_20220507_L1A1228136492.tar.gz,"POLYGON((106.080033 31.696499,106.761821 31.56725,106.607026 30.975562,105.929503 31.104422,106.080033 31.696499))",GX,LEVEL1A,/ARCHIVE/GF1B/Product/LEVEL1A/PMS/20220507/GF1B_PMS_E106.3_N31.3_20220507_L1A1228136492.jpg,/ARCHIVE/GF1B/Product/LEVEL1A/PMS/20220507/GF1B_PMS_E106.3_N31.3_20220507_L1A1228136492_thumb.jpg,GF1B_PMS,,,,2022-05-07T03:52:25.000+0000,2022-05-07T03:52:35.000+0000,0.04064,-0.028605,,,,,,
b1d0eee5-5206-b256-6baa-4bd6a0ff2d3b,GF1B-PMS-LEVEL1A-1228136496,GF1B,PMS,1228136496,,784930,1,1,2022-05-07,133123,22104,8.0,/ARCHIVE/GF1B/Product/LEVEL1A/PMS/20220507/GF1B_PMS_E105.6_N28.5_20220507_L1A1228136496.tar.gz,"POLYGON((105.383052 28.910309,106.04554 28.782829,105.897108 28.190631,105.238329 28.317784,105.383052 28.910309))",GX,LEVEL1A,/ARCHIVE/GF1B/Product/LEVEL1A/PMS/20220507/GF1B_PMS_E105.6_N28.5_20220507_L1A1228136496.jpg,/ARCHIVE/GF1B/Product/LEVEL1A/PMS/20220507/GF1B_PMS_E105.6_N28.5_20220507_L1A1228136496_thumb.jpg,GF1B_PMS,,,,2022-05-07T03:53:11.000+0000,2022-05-07T03:53:21.000+0000,0.040778,-0.028346,,,,,,
e7110d25-b1ea-4530-b364-721c441f35c3,GF1B-PMS-LEVEL1A-1228136472,GF1B,PMS,1228136472,,784929,1,1,2022-05-07,133123,22104,8.0,/ARCHIVE/GF1B/Product/LEVEL1A/PMS/20220507/GF1B_PMS_E105.8_N29.1_20220507_L1A1228136472.tar.gz,"POLYGON((105.520141 29.467755,106.186511 29.339901,106.036837 28.747622,105.374286 28.875136,105.520141 29.467755))",GX,LEVEL1A,/ARCHIVE/GF1B/Product/LEVEL1A/PMS/20220507/GF1B_PMS_E105.8_N29.1_20220507_L1A1228136472.jpg,/ARCHIVE/GF1B/Product/LEVEL1A/PMS/20220507/GF1B_PMS_E105.8_N29.1_20220507_L1A1228136472_thumb.jpg,GF1B_PMS,,,,2022-05-07T03:53:02.000+0000,2022-05-07T03:53:12.000+0000,0.040777,-0.028337,,,,,,
f4dccff0-4586-6c21-8aed-3ba828505c43,GF1B-PMS-LEVEL1A-1228136499,GF1B,PMS,1228136499,,784926,1,1,2022-05-07,133123,22104,8.0,/ARCHIVE/GF1B/Product/LEVEL1A/PMS/20220507/GF1B_PMS_E106.2_N30.8_20220507_L1A1228136499.tar.gz,"POLYGON((105.938376 31.139565,106.6162 31.010673,106.462692 30.418935,105.789017 30.54745,105.938376 31.139565))",GX,LEVEL1A,/ARCHIVE/GF1B/Product/LEVEL1A/PMS/20220507/GF1B_PMS_E106.2_N30.8_20220507_L1A1228136499.jpg,/ARCHIVE/GF1B/Product/LEVEL1A/PMS/20220507/GF1B_PMS_E106.2_N30.8_20220507_L1A1228136499_thumb.jpg,GF1B_PMS,,,,2022-05-07T03:52:34.000+0000,2022-05-07T03:52:44.000+0000,0.040665,-0.028355,,,,,,
10ddd781-1ff0-aa81-02c0-d8f636c18942,GF1B-PMS-LEVEL1A-1228134711,GF1B,PMS,1228134711,,783073,1,1,2022-05-03,133060,22045,8.0,/ARCHIVE/GF1B/Product/LEVEL1A/PMS/20220503/GF1B_PMS_E105.9_N31.9_20220503_L1A1228134711.tar.gz,"POLYGON((105.61308 32.253618,106.298987 32.123987,106.142649 31.532121,105.461134 31.661346,105.61308 32.253618))",GX,LEVEL1A,/ARCHIVE/GF1B/Product/LEVEL1A/PMS/20220503/GF1B_PMS_E105.9_N31.9_20220503_L1A1228134711.jpg,/ARCHIVE/GF1B/Product/LEVEL1A/PMS/20220503/GF1B_PMS_E105.9_N31.9_20220503_L1A1228134711_thumb.jpg,GF1B_PMS,,,,2022-05-03T03:54:49.000+0000,2022-05-03T03:54:59.000+0000,0.038676,-0.02716,,,,,,
34a9593c-8395-abc5-58ed-dd4416761ef1,GF1B-PMS-LEVEL1A-1228134663,GF1B,PMS,1228134663,,783074,1,20,2022-05-03,133060,22045,8.0,/ARCHIVE/GF1B/Product/LEVEL1A/PMS/20220503/GF1B_PMS_E105.7_N31.3_20220503_L1A1228134663.tar.gz,"POLYGON((105.470014 31.696911,106.152157 31.567592,105.997223 30.975522,105.319357 31.104451,105.470014 31.696911))",GX,LEVEL1A,/ARCHIVE/GF1B/Product/LEVEL1A/PMS/20220503/GF1B_PMS_E105.7_N31.3_20220503_L1A1228134663.jpg,/ARCHIVE/GF1B/Product/LEVEL1A/PMS/20220503/GF1B_PMS_E105.7_N31.3_20220503_L1A1228134663_thumb.jpg,GF1B_PMS,,,,2022-05-03T03:54:58.000+0000,2022-05-03T03:55:08.000+0000,0.03876,-0.027372,,,,,,
7a397ba3-d94e-e9c7-1feb-c59cd5a558b8,GF1B-PMS-LEVEL1A-1228134684,GF1B,PMS,1228134684,,783078,1,5,2022-05-03,133060,22045,8.0,/ARCHIVE/GF1B/Product/LEVEL1A/PMS/20220503/GF1B_PMS_E105.2_N29.1_20220503_L1A1228134684.tar.gz,"POLYGON((104.910037 29.467885,105.576701 29.339972,105.427213 28.748005,104.764376 28.875582,104.910037 29.467885))",GX,LEVEL1A,/ARCHIVE/GF1B/Product/LEVEL1A/PMS/20220503/GF1B_PMS_E105.2_N29.1_20220503_L1A1228134684.jpg,/ARCHIVE/GF1B/Product/LEVEL1A/PMS/20220503/GF1B_PMS_E105.2_N29.1_20220503_L1A1228134684_thumb.jpg,GF1B_PMS,,,,2022-05-03T03:55:35.000+0000,2022-05-03T03:55:45.000+0000,0.039414,-0.027333,,,,,,
92e5b835-afad-f3ad-5819-16401e4048b0,GF1B-PMS-LEVEL1A-1228134681,GF1B,PMS,1228134681,,783076,1,1,2022-05-03,133060,22045,8.0,/ARCHIVE/GF1B/Product/LEVEL1A/PMS/20220503/GF1B_PMS_E105.4_N30.2_20220503_L1A1228134681.tar.gz,"POLYGON((105.187757 30.582664,105.861987 30.454063,105.709805 29.861954,105.039622 29.99019,105.187757 30.582664))",GX,LEVEL1A,/ARCHIVE/GF1B/Product/LEVEL1A/PMS/20220503/GF1B_PMS_E105.4_N30.2_20220503_L1A1228134681.jpg,/ARCHIVE/GF1B/Product/LEVEL1A/PMS/20220503/GF1B_PMS_E105.4_N30.2_20220503_L1A1228134681_thumb.jpg,GF1B_PMS,,,,2022-05-03T03:55:17.000+0000,2022-05-03T03:55:26.000+0000,0.039066,-0.02727,,,,,,
bdce2b15-f19a-bde7-736b-7a9176793645,GF1B-PMS-LEVEL1A-1228134709,GF1B,PMS,1228134709,,783075,1,1,2022-05-03,133060,22045,8.0,/ARCHIVE/GF1B/Product/LEVEL1A/PMS/20220503/GF1B_PMS_E105.6_N30.8_20220503_L1A1228134709.tar.gz,"POLYGON((105.328344 31.139953,106.006466 31.011,105.852871 30.418777,105.17891 30.547351,105.328344 31.139953))",GX,LEVEL1A,/ARCHIVE/GF1B/Product/LEVEL1A/PMS/20220503/GF1B_PMS_E105.6_N30.8_20220503_L1A1228134709.jpg,/ARCHIVE/GF1B/Product/LEVEL1A/PMS/20220503/GF1B_PMS_E105.6_N30.8_20220503_L1A1228134709_thumb.jpg,GF1B_PMS,,,,2022-05-03T03:55:08.000+0000,2022-05-03T03:55:17.000+0000,0.038898,-0.027404,,,,,,
c139b86d-cf3d-3e89-a47b-ce1efe6524fe,GF1B-PMS-LEVEL1A-1228134702,GF1B,PMS,1228134702,,783072,1,1,2022-05-03,133060,22045,8.0,/ARCHIVE/GF1B/Product/LEVEL1A/PMS/20220503/GF1B_PMS_E106.0_N32.4_20220503_L1A1228134702.tar.gz,"POLYGON((105.757441 32.810348,106.447285 32.680377,106.289504 32.088825,105.604169 32.218373,105.757441 32.810348))",GX,LEVEL1A,/ARCHIVE/GF1B/Product/LEVEL1A/PMS/20220503/GF1B_PMS_E106.0_N32.4_20220503_L1A1228134702.jpg,/ARCHIVE/GF1B/Product/LEVEL1A/PMS/20220503/GF1B_PMS_E106.0_N32.4_20220503_L1A1228134702_thumb.jpg,GF1B_PMS,,,,2022-05-03T03:54:40.000+0000,2022-05-03T03:54:50.000+0000,0.038962,-0.026896,,,,,,
ebe5ab08-e78a-bc7d-1354-e03c0a7a2e6c,GF1B-PMS-LEVEL1A-1228134724,GF1B,PMS,1228134724,,783077,1,1,2022-05-03,133060,22045,8.0,/ARCHIVE/GF1B/Product/LEVEL1A/PMS/20220503/GF1B_PMS_E105.3_N29.7_20220503_L1A1228134724.tar.gz,"POLYGON((105.048394 30.025507,105.718864 29.89724,105.567812 29.304718,104.901279 29.432629,105.048394 30.025507))",GX,LEVEL1A,/ARCHIVE/GF1B/Product/LEVEL1A/PMS/20220503/GF1B_PMS_E105.3_N29.7_20220503_L1A1228134724.jpg,/ARCHIVE/GF1B/Product/LEVEL1A/PMS/20220503/GF1B_PMS_E105.3_N29.7_20220503_L1A1228134724_thumb.jpg,GF1B_PMS,,,,2022-05-03T03:55:26.000+0000,2022-05-03T03:55:36.000+0000,0.039063,-0.027594,,,,,,
bdbfa018-6af4-f2f5-3fac-e9f96b00cbd1,GF1B-PMS-LEVEL1A-1228133121,GF1B,PMS,1228133121,,781489,1,51,2022-04-29,133007,21986,8.0,/ARCHIVE/GF1B/Product/LEVEL1A/PMS/20220429/GF1B_PMS_E105.3_N31.9_20220429_L1A1228133121.tar.gz,"POLYGON((105.009286 32.252706,105.695799 32.122952,105.539517 31.530984,104.857408 31.660335,105.009286 32.252706))",GX,LEVEL1A,/ARCHIVE/GF1B/Product/LEVEL1A/PMS/20220429/GF1B_PMS_E105.3_N31.9_20220429_L1A1228133121.jpg,/ARCHIVE/GF1B/Product/LEVEL1A/PMS/20220429/GF1B_PMS_E105.3_N31.9_20220429_L1A1228133121_thumb.jpg,GF1B_PMS,,,,2022-04-29T03:57:21.000+0000,2022-04-29T03:57:31.000+0000,0.038508,-0.037917,,,,,,
2517fae9-12ce-3dd3-89c1-d6d20a0df6c5,GF1B-PMS-LEVEL1A-1228128927,GF1B,PMS,1228128927,,777289,1,17,2022-04-20,132863,21853,8.0,/ARCHIVE/GF1B/Product/LEVEL1A/PMS/20220420/GF1B_PMS_E109.2_N28.5_20220420_L1A1228128927.tar.gz,"POLYGON((108.939076 28.910955,109.603746 28.783046,109.454924 28.189291,108.794012 28.316871,108.939076 28.910955))",GX,LEVEL1A,/ARCHIVE/GF1B/Product/LEVEL1A/PMS/20220420/GF1B_PMS_E109.2_N28.5_20220420_L1A1228128927.jpg,/ARCHIVE/GF1B/Product/LEVEL1A/PMS/20220420/GF1B_PMS_E109.2_N28.5_20220420_L1A1228128927_thumb.jpg,GF1B_PMS,,,,2022-04-20T03:39:26.000+0000,2022-04-20T03:39:35.000+0000,0.036553,-0.030175,,,,,,
7157ac17-5075-47eb-1cbc-2030f297e43a,GF1B-PMS-LEVEL1A-1228128988,GF1B,PMS,1228128988,,777287,1,41,2022-04-20,132863,21853,8.0,/ARCHIVE/GF1B/Product/LEVEL1A/PMS/20220420/GF1B_PMS_E109.5_N29.7_20220420_L1A1228128988.tar.gz,"POLYGON((109.214855 30.025832,109.886622 29.897307,109.735317 29.303967,109.067519 29.432134,109.214855 30.025832))",GX,LEVEL1A,/ARCHIVE/GF1B/Product/LEVEL1A/PMS/20220420/GF1B_PMS_E109.5_N29.7_20220420_L1A1228128988.jpg,/ARCHIVE/GF1B/Product/LEVEL1A/PMS/20220420/GF1B_PMS_E109.5_N29.7_20220420_L1A1228128988_thumb.jpg,GF1B_PMS,,,,2022-04-20T03:39:07.000+0000,2022-04-20T03:39:17.000+0000,0.036392,-0.031229,,,,,,
912fcde8-06d9-94f3-e128-6bc3328638d8,GF1B-PMS-LEVEL1A-1228128977,GF1B,PMS,1228128977,,777285,1,36,2022-04-20,132863,21853,8.0,/ARCHIVE/GF1B/Product/LEVEL1A/PMS/20220420/GF1B_PMS_E109.8_N30.8_20220420_L1A1228128977.tar.gz,"POLYGON((109.49499 31.140612,110.17446 31.011396,110.02043 30.417709,109.345156 30.546544,109.49499 31.140612))",GX,LEVEL1A,/ARCHIVE/GF1B/Product/LEVEL1A/PMS/20220420/GF1B_PMS_E109.8_N30.8_20220420_L1A1228128977.jpg,/ARCHIVE/GF1B/Product/LEVEL1A/PMS/20220420/GF1B_PMS_E109.8_N30.8_20220420_L1A1228128977_thumb.jpg,GF1B_PMS,,,,2022-04-20T03:38:49.000+0000,2022-04-20T03:38:59.000+0000,0.036604,-0.031906,,,,,,
a4361b21-28e6-a1fc-6054-94b43cb880da,GF1B-PMS-LEVEL1A-1228128955,GF1B,PMS,1228128955,,777286,1,31,2022-04-20,132863,21853,8.0,/ARCHIVE/GF1B/Product/LEVEL1A/PMS/20220420/GF1B_PMS_E109.6_N30.2_20220420_L1A1228128955.tar.gz,"POLYGON((109.354382 30.583198,110.02987 30.454348,109.877242 29.860881,109.205835 29.989362,109.354382 30.583198))",GX,LEVEL1A,/ARCHIVE/GF1B/Product/LEVEL1A/PMS/20220420/GF1B_PMS_E109.6_N30.2_20220420_L1A1228128955.jpg,/ARCHIVE/GF1B/Product/LEVEL1A/PMS/20220420/GF1B_PMS_E109.6_N30.2_20220420_L1A1228128955_thumb.jpg,GF1B_PMS,,,,2022-04-20T03:38:58.000+0000,2022-04-20T03:39:08.000+0000,0.036527,-0.032532,,,,,,
cdec8dc3-f344-db2b-d524-f9701e292fe3,GF1B-PMS-LEVEL1A-1228128930,GF1B,PMS,1228128930,,777284,1,53,2022-04-20,132863,21853,8.0,/ARCHIVE/GF1B/Product/LEVEL1A/PMS/20220420/GF1B_PMS_E109.9_N31.3_20220420_L1A1228128930.tar.gz,"POLYGON((109.636863 31.69701,110.319937 31.567503,110.16468 30.97476,109.48591 31.103869,109.636863 31.69701))",GX,LEVEL1A,/ARCHIVE/GF1B/Product/LEVEL1A/PMS/20220420/GF1B_PMS_E109.9_N31.3_20220420_L1A1228128930.jpg,/ARCHIVE/GF1B/Product/LEVEL1A/PMS/20220420/GF1B_PMS_E109.9_N31.3_20220420_L1A1228128930_thumb.jpg,GF1B_PMS,,,,2022-04-20T03:38:40.000+0000,2022-04-20T03:38:50.000+0000,0.037012,-0.030843,,,,,,
e402048c-df9e-8881-c40e-239f825da04b,GF1B-PMS-LEVEL1A-1228128957,GF1B,PMS,1228128957,,777288,1,20,2022-04-20,132863,21853,8.0,/ARCHIVE/GF1B/Product/LEVEL1A/PMS/20220420/GF1B_PMS_E109.3_N29.1_20220420_L1A1228128957.tar.gz,"POLYGON((109.076462 29.468628,109.744614 29.340418,109.594464 28.746457,108.930175 28.874318,109.076462 29.468628))",GX,LEVEL1A,/ARCHIVE/GF1B/Product/LEVEL1A/PMS/20220420/GF1B_PMS_E109.3_N29.1_20220420_L1A1228128957.jpg,/ARCHIVE/GF1B/Product/LEVEL1A/PMS/20220420/GF1B_PMS_E109.3_N29.1_20220420_L1A1228128957_thumb.jpg,GF1B_PMS,,,,2022-04-20T03:39:17.000+0000,2022-04-20T03:39:26.000+0000,0.036099,-0.030052,,,,,,
